seller_id,avg_review_score,avg_delivery_delay,total_revenue,order_count,on_time_rate,performance_score
3f9c56764fabca627406093dcb3ef0b4,4.714285714285714,-10.519204695767195,1014.95,7,100.0,71.60714285714282
3fac58ce0ad699020c7944d53c41329c,4.5625,-6.283454861111111,1427.97,10,81.25,71.50266788416467
3fadb4cba4c35bce6a7eaf9872d5623a,3.2,-21.493659722222223,277.52,3,100.0,70.24561403508771
3fd1e727ba94cfe122d165e176ce7967,3.9722222222222223,-8.110590277777778,3295.89,35,80.55555555555556,71.08520217465176
3fe7120d6257285ac6a3ce7cb071ccec,3.5,-15.436371527777778,228.26,2,100.0,70.5952380952381
3fefda3299e6dfaea3466ef346a3571a,4.0,-17.258391203703702,225.21,1,100.0,71.11111111111111
402916f742e5c740cc751493d9cf5053,4.7,-18.45193981481481,1478.43,9,100.0,71.60144927536231
403aa86912527d730337ffcb0fb096ab,4.0,-11.275502946127943,9164.509999999998,11,100.0,71.11111111111111
4049512728d969bec69f84088b012416,5.0,-17.120880915637862,550.27,7,100.0,70.00006140066127
404e1ba01358af4cd63f679b2c4d1fa1,5.0,-18.902311921296292,551.73,8,100.0,70.00006140066127
406740ee611378a662d274c7d8c43c4a,4.1,-5.770439814814814,1972.08,8,80.0,71.20114942528733
40d54b51e962dbe09cabbcfd33298dee,3.903225806451613,-11.816552045997607,7323.25,30,100.0,71.01926523297496
40ec8ab6cdafbcc4f544da38c67da39a,5.0,-12.683148148148147,157.0,2,100.0,70.00006140066127
411f3b52d857390502ee4e4d5ceabc2d,4.25925925925926,-6.258353009259259,2182.7200000000003,21,80.0,71.33299966633301
4125d9385a25e82d2f72d3a0fd55bc3f,5.0,-3.323287037037037,61.3,1,100.0,70.00006140066127
412a4720f3e9431b4afa1476a1acddbe,4.2727272727272725,-9.106244212962965,2569.16,21,95.45454545454544,71.3434343434343
4170f6a9367e6b5d6401d03ce6d54569,4.2,-1.5574444444444446,661.81,4,80.0,70.99100327853921
417a1e6c7321084d2a0ae0d023cfad93,5.0,-16.41840277777778,61.38,1,100.0,70.00006140066127
41958cbd3335433c8740300e8cd600d5,5.0,-10.350046296296297,40.38,1,100.0,70.00006140066127
41ab63a91b8b264e8c8780368bf1dd5b,4.230769230769231,-21.81409277065527,2874.2200000000003,12,100.0,71.31054131054131
41b14765bd56c8ad10971074380f9c0c,4.1,-14.321952546296297,514.63,8,100.0,71.20114942528733
41b86b552e54e3a7009596125aa8b167,4.363636363636363,-17.33787878787879,1829.91,10,100.0,71.41065830721001
41c2bad7229b0c25e6becf179ebf63ff,4.956521739130435,-15.253480273752013,971.92,20,100.0,71.6651248843663
41c9d3997dd3c072c31139dc5bb5761f,4.333333333333333,-9.816871141975309,1110.54,3,100.0,71.38888888888889
41da412d33e8da4f22baf55cb1bde82c,4.714285714285714,-18.512913910934746,1237.06,15,100.0,71.60714285714282
41e0fa5761c886a630994a55c12087e7,5.0,-18.844953703703705,491.91,5,100.0,70.00006140066127
4200ddf1967c5e41e48db62bc6d4b5ac,4.243243243243243,-10.703231646825396,1222.73,22,97.61904761904762,71.32043808514399
4221a7df464f1fe2955934e30ff3a5a1,4.8,-15.81200462962963,1089.04,5,100.0,71.6363636363636
422be4cc81a457fdb46f47edeb968ae5,5.0,-20.182094907407407,317.37,1,100.0,70.00006140066127
42b6488f5b8246d9141712abd4b1b693,4.0,-12.268130787037038,289.8,2,100.0,71.11111111111111
42bde9fef835393bb8a8849cb6b7f245,4.282051282051282,-13.495911977682812,8341.369999999999,34,97.43589743589745,71.35058861473956
42ef3192a9ff87a22d1867b74b3ee205,4.652173913043479,-10.245952093397744,1655.97,23,100.0,71.58078368223292
42fa4ee7240e9b8eb4576358ec142ba7,4.809523809523809,-14.945178345959595,4364.47,22,100.0,71.63906142167008
42fb44130ac3134cde8e35cf8ec7df25,5.0,-13.512986111111111,69.28,2,100.0,70.00006140066127
430315b7bb4b6e4b3c978f9dfa9b0558,4.0,-12.981530671296294,3414.56,19,95.0,71.11111111111111
4305fe92735c8a43d154ff6dd2b8d927,4.105263157894737,-9.591234161793372,2999.64,17,100.0,71.20574162679429
431050a06a317f2b38168dec3dcd2b46,4.5,-13.318586805555556,1576.15,10,100.0,71.49999999999997
4324dd16853115efb0fd9d0d131ba6f4,4.277777777777778,-13.197588091563786,1379.47,12,94.44444444444444,71.3473167044595
436bf27f2f18474fc6047702e9f8a866,5.0,-9.293888888888889,44.42,1,100.0,70.00006140066127
43753b27d77860f1654aa72e251a7878,5.0,-0.1568518518518518,66.28,1,100.0,70.00006140066127
4391ea5c5990502176a1dcda44a2373d,4.8,-16.71623611111111,2484.3,3,100.0,71.6363636363636
439a47cc365d6e3bd526812ea9de3c29,4.0,-11.88321136039886,1410.93,8,84.61538461538461,71.11111111111111
43a1d4bab73b816e44ef4e4facd9f9b5,4.0,-20.49628472222222,205.4,1,100.0,71.11111111111111
43b2c864251aa0ce4030c746984e088a,3.0,-8.292193287037037,129.32,2,100.0,70.00983825245952
4450bd8327d471c4a11a83d1445b1b62,5.0,-20.42099537037037,214.56,1,100.0,70.00006140066127
446cc09cdbb130904da114e807dbec40,4.666666666666667,-24.026207561728395,306.97,3,100.0,71.58730158730155
44717f64ec2a457979cf83c429077666,5.0,-19.239525462962963,170.91000000000005,2,100.0,70.00006140066127
447d377bdb757058acb569025ee18a93,5.0,-13.21351851851852,83.00999999999999,1,100.0,70.00006140066127
44ed138eca6214d572ce1d813fb0049b,4.666666666666667,-6.595883487654322,185.8,2,100.0,71.52674616787982
45213867cefbf2cd4c6177e10216a951,3.857142857142857,-12.640848214285716,5389.16,14,85.71428571428571,70.97402597402596
4559697a8f7e637227c2eeaed843baff,4.219512195121951,-11.6811847899729,4370.13,39,92.6829268292683,71.30152617315646
455c5640e8c5bd1b2ee85c0158f85727,4.5,-22.132955729166667,7186.89,8,100.0,71.49999999999997
455f46ef09a9e45667e2981df84b5cc2,4.0,-1.087060185185185,48.21,1,100.0,70.9284285527444
457fe919b032a3f7dadba6fb92cf7855,4.833333333333333,-6.17477912808642,1246.11,9,83.33333333333334,71.49393958339796
458d868c9642f55f18f04e951a3fdde6,5.0,-18.286244212962963,2822.75,2,100.0,70.00006140066127
45a3d05fb00435e52a28859dd03703b3,5.0,-4.524479166666667,1323.79,1,100.0,70.00006140066127
45ba18c210d42734ec52c0c1c574e9ee,4.052631578947368,-11.794406980994152,6023.77,35,94.73684210526316,71.15914786967414
45c20d94d9171b0bcfab3c955e47d67b,4.5,-9.72808738425926,210.57,4,100.0,71.49999999999997
461ff5303b6c9c1a4a07f40c5aece516,3.6666666666666665,-15.089513888888888,161.43,3,100.0,70.77777777777779
466222e777149751370e7e98fb623b0c,5.0,-8.202314814814814,105.45,1,100.0,70.00006140066127
4677a5437afda5fa7140b927b07be1cc,4.363636363636363,-13.35070601851852,3835.7,11,90.9090909090909,71.41065830721001
46ef1a25845fc051c2998d878354810c,4.4,-3.9471319444444446,348.45000000000005,5,80.0,71.27994488709419
4736e9d642ef4257cd7622516931eb51,4.190476190476191,-14.112478505291003,1495.87,16,100.0,71.27791229486144
478bfe564db21eeb44386606aa30b650,4.666666666666667,-12.813094135802467,230.8,3,100.0,71.58730158730155
47efca563408aae19bb7206c2d969ea9,4.363636363636363,-14.32267361111111,2791.55,11,100.0,71.41065830721001
47f55702f598c7c6cc8458b0fbc1c49a,5.0,-10.292858796296295,94.77,1,100.0,70.00006140066127
483ca627d131e18f988349b1655c0acd,5.0,-4.96425925925926,283.73,1,100.0,70.00006140066127
485452467ff670447e84a8370c3fc898,4.666666666666667,-14.378510802469137,315.43999999999994,3,100.0,71.58730158730155
4867209cb29b56b92893d7bde3ce8012,4.0,-16.101076388888888,169.15,1,100.0,71.11111111111111
48985c61529077fa4f1e38bcff0f2ed3,4.428571428571429,-20.815127314814813,1027.37,7,100.0,71.4550264550264
48b6c3f4c6a93171da04b75313f2130f,5.0,-8.226244212962964,328.05999999999995,2,100.0,70.00006140066127
48e5ee06fb2dc74df1c711a9b6dfac2a,5.0,-19.18145833333333,102.3,1,100.0,70.00006140066127
48efc9d94a9834137efd9ea76b065a38,5.0,-23.70786492374728,666.0,33,100.0,70.00006140066127
48fb026ed7455a42f5d3e9390ed5088e,2.888888888888889,-14.346396604938272,681.27,9,100.0,
49067458c68f7701fd334ce326accbe0,3.3684210526315788,-13.267531676413254,1663.43,17,92.10526315789474,70.44495296211545
4917cee8d902e13428c3ec4b1ca6f315,4.161290322580645,-9.27906847371565,6178.34,31,96.7741935483871,71.25366568914956
491a5ada3aa1678414e990262c4bbdc1,5.0,-11.695277777777775,1435.58,1,100.0,70.00006140066127
49383af7ab774e4e8f3000f49c83dc4b,4.583333333333333,-12.370896026234568,902.23,8,100.0,71.54693486590035
4965a7002cca77301c82d3f91b82e1a9,5.0,-12.329814814814815,16.36,1,100.0,70.00006140066127
497709c2976a8fa308730a2dec5b0726,5.0,-1.2449652777777778,94.04,1,100.0,70.00006140066127
4978a02ea9c8be7a9b5480680f40334e,3.5789473684210527,-9.202721125730994,2696.84,18,100.0,70.68286099865048
499ec63c58e51296c9cf57edcfe1c8a8,4.8,-11.835502314814814,412.93,5,100.0,71.6363636363636
49cdc90518a4f82676b38b3c1aa43ff6,3.8,-10.340064814814816,1622.11,5,100.0,70.91666666666663
49e7217cfe4e427191c378ec626d8737,4.153846153846154,-10.253966346153844,3220.89,12,100.0,71.24740124740126
49f8d2ea7b718d0ce587d34207caf2b4,5.0,-0.3030787037037037,165.26,1,100.0,70.00006140066127
4a1f694197d05fe70026b016a7316b41,4.391304347826087,-13.935751811594203,1278.75,14,95.65217391304348,71.42995169082124
4a23adac87cf538689fa600d976f78b2,4.333333333333333,-8.235327932098764,440.41,3,100.0,71.38888888888889
4a5b36211b1f51bf7eaa5c10a57fa483,5.0,-7.075347222222222,155.26,1,100.0,70.00006140066127
4a82168aaef173cbb6e46ae88728f919,4.0,-13.123188657407407,612.39,4,100.0,71.11111111111111
4a82c4af97ffc0fb2dc26bfdc03b1842,5.0,-14.2735262345679,210.9,3,100.0,70.00006140066127
4aba391bc3b88717ce08eb11e44937b2,4.0,-12.565647734788358,8047.44,27,85.71428571428571,71.11111111111111
4aba6a02a788d3ec81c03137144d9a80,5.0,-10.18832175925926,105.28,1,100.0,70.00006140066127
4b0fdb526525f9890eb145bf1534640e,3.95,-8.681181134259258,2954.21,18,100.0,71.06420765027326
4b39558c138930b9e5489c93b6df5fe3,4.6,-13.327006944444443,1229.1,4,100.0,71.55555555555551
4b5f66b7adcf57f1ecc0d3c07dd6b177,4.081081081081081,-13.67584460282651,7115.96,23,97.36842105263158,71.18451785118452
4ba52dfeba874da5b9ee7b17c7494f04,4.363636363636363,-10.952910353535351,1667.91,11,90.9090909090909,71.41065830721001
4bcec44888b30ba9001234c534716d3f,4.6,-8.702636574074074,209.23,5,100.0,71.55555555555551
4be6b962d83299498bae2190f95d6566,4.181818181818182,-11.433565779320988,691.09,11,91.66666666666666,71.27077223851418
4be9ae93c4fc0f41713d71a4194ee1b3,5.0,-6.1844675925925925,136.97,1,100.0,70.00006140066127
4bf2f4ee540798a61f9636d12cd9cc80,4.166666666666667,-11.598531635802468,5501.01,29,96.66666666666669,71.25816993464046
4bf658053d453036c70976bccb2c31b2,4.5,-7.808576388888889,1824.56,2,100.0,71.49999999999997
4bfc7a4a1cf8d4d2121c27422d9e50b5,4.225,-9.963937789351853,9191.59,26,97.5,71.30593093093088
4c1c7281388a33dd06daac44f9fadbd1,4.8,-15.764891203703703,269.91,5,100.0,71.6363636363636
4c4d546adf3c3868fe19c9ec6e9ffda9,3.6666666666666665,-15.781496913580249,157.08999999999995,2,100.0,70.77777777777779
4c60877808f4318ef1107fbeb8f89afa,4.0,-8.613697916666666,150.63,2,100.0,71.11111111111111
4c8545742faaf58fafd5fd14d25d75cf,4.5,-13.52620949074074,3216.31,4,100.0,71.49999999999997
4c8b8048e33af2bf94f2eb547746a916,3.4782608695652173,-3.305494665861514,2267.88,19,86.95652173913044,70.57076400071574
4cc43a222a0f94910728b62b97a8c5f8,3.0,-11.262488425925929,120.76,1,100.0,70.00983825245952
4cc4fd4fdd406a85bbdc1f824b731bd7,5.0,-13.18917824074074,571.22,1,100.0,70.00006140066127
4ce8b55b4bfa4659184e7becc1fba3f2,3.0,-11.394091435185183,258.87,2,100.0,70.00983825245952
4cf490a58259286ada5ba8525ba9e84a,3.4285714285714284,-17.129765211640212,1217.85,7,100.0,70.51428571428568
4d0041cdbe51b4617d95c70b19decc74,4.5,-9.7126953125,5465.490000000001,8,100.0,71.49999999999997
4d232b78ab7ef10393dc3807d827bc0d,4.4,-11.881342592592592,1689.99,5,100.0,71.43589743589745
4d9fea3499bdc22aa4da4e339365f215,5.0,-19.14537615740741,222.74,2,100.0,70.00006140066127
4dab98ca6cd6d3df586203cefd28a042,5.0,-0.4294791666666667,173.23000000000002,1,100.0,70.00006140066127
4dbd95a08b31ede5c82d3f861cb1ce1a,4.75,-16.037942708333333,463.92,4,100.0,71.62037037037034
4dc2e811a1760953cb7c6a590b498943,5.0,-8.389097222222222,199.84,1,100.0,70.00006140066127
4ddeb3e828550cddc8d45c8bc36ab2d1,5.0,-10.616608796296296,164.45,1,100.0,70.00006140066127
4de6e4ba574aa9dfdc824bc44dc47fdd,4.071428571428571,-17.600171957671957,704.4200000000001,14,92.85714285714286,71.17595818815334
4e06067cc08b3f41d837768d392c3ee3,4.173913043478261,-13.780181411030595,1514.25,31,95.65217391304348,71.2642140468227
4e0d109ccfba9a1151c103049880c857,3.0,-14.857077546296296,347.73,2,100.0,70.00983825245952
4e480be820e37de1444325ff358c9296,5.0,-9.057685185185186,573.74,1,100.0,70.00006140066127
4e6015589b781adaa5ce7f1892d06bb1,3.6666666666666665,-12.11738425925926,740.5,3,100.0,70.77777777777779
4e92348462c75b6c842b994ce84a0ed4,5.0,-18.23168981481481,85.49000000000001,1,100.0,70.00006140066127
4ea2f12dbe91deeacd2c1e74f069a6e6,4.833333333333333,-10.475273919753088,280.27,4,100.0,71.64529914529913
4eb61f060e7dcc1d5a80d806c35cc541,3.875,-12.504333043981482,1466.12,8,100.0,70.99166666666665
4ebdc7e6cd6102a022dadc49156d4ea8,3.787878787878788,-9.996098835578003,1328.19,29,96.96969696969695,70.90432628168473
4eeb99008a0f59d2c7759c59f9a346eb,4.5,-11.819050925925923,1320.95,2,100.0,71.49999999999997
4ef4c39cf3c24f326434cf0b2e48046a,3.875,-4.536041666666667,901.51,7,87.5,70.99166666666665
4f0d637c1197fd65405ebd755ac9f86b,5.0,-16.264751157407407,232.47,2,100.0,70.00006140066127
4f1f1c8666cdb6442f775c4e8caed465,5.0,-13.773697916666666,1070.39,2,100.0,70.00006140066127
4fae87d32467e18eb46e4a76a0a0b9ce,5.0,-11.286365740740742,120.8,1,100.0,70.00006140066127
4fe2f67634d00c021aa01f96b6f2d68e,5.0,-20.172366898148148,118.84,2,100.0,70.00006140066127
5011f0d93373a4c5753adf58ca77af8d,3.6666666666666665,-3.385595789241622,1223.19,11,80.95238095238095,70.77777777777779
503c1de08ae81a2d86f17951b204db55,4.409090909090909,-11.22176452020202,5321.9,22,90.9090909090909,71.44205209994679
5075aaa8404020ae6aa8bf4792099b41,4.133333333333334,-9.603208333333331,1872.15,10,100.0,71.22997416020674
50770d25768b0486d89be26afca3108f,4.0,-6.081778549382716,247.86,6,83.33333333333334,71.11111111111111
508808d438fe2ff972ed13bb8f4a82e2,4.6,-7.973193287037037,346.04,9,100.0,71.55555555555551
50a7e551a7b3f8d37cd6e32d8bfbe5ea,5.0,-3.486145833333333,167.96,1,100.0,70.00006140066127
51209b446b2073894bdc0face6c73ffc,4.0,-16.435960648148146,438.88,2,100.0,71.11111111111111
512d298ac2a96d1931b6bd30aa21f61d,4.25,-13.91249035493827,7723.87,11,100.0,71.32575757575754
513a54369b6a8a6602fcb0e129c6d78d,4.5,-4.670353009259259,62.66,2,100.0,71.35617171907882
515d781150feed28a6ac091bb0e3cb8c,4.166666666666667,-23.598584104938272,1154.72,6,100.0,71.25816993464046
5160d23075764e18e07c1f4a87fad743,4.447368421052632,-8.701682200292398,2837.64,33,97.36842105263158,71.46726351962381
51702dc2a3e106c76dbff722b5bf0726,4.357142857142857,-13.520005787037038,3287.04,13,100.0,71.40604890604885
5194c22ed1f616ec0c0f33c571542879,4.25,-10.505358796296296,326.45000000000005,4,100.0,71.32575757575754
519a7aa428f18d125a283cf8c014fdd6,4.0,-15.142986111111112,152.79999999999998,3,100.0,71.11111111111111
51e0557bc7b86de13e946c60ee91ce39,5.0,-8.508263888888889,63.4,1,100.0,70.00006140066127
51e4e89242cbb846c2deff3dc015650e,4.625,-15.22675564236111,1175.75,16,100.0,71.56798245614033
51ed72984a04e5dd35c2b27e77179038,3.571428571428572,-8.997132936507937,1493.23,7,85.71428571428571,70.67460317460313
51f108f62cb87d61918159902c8f8583,4.333333333333333,-16.81119598765432,378.76,3,100.0,71.38888888888889
52092ddbd3a58c450a4459bf051b2287,4.333333333333333,-11.095829475308642,427.05,6,100.0,71.38888888888889
5236605f4d4b0b3e4df85b850393fca0,4.8,-5.193824074074074,347.48,5,80.0,71.40749579976868
52454f90d4c30c016768db02f88c1a74,3.6,-6.644002314814816,147.67,3,100.0,70.70588235294119
52562a9f449c3dc3d53f5f5b9ed74903,4.785714285714286,-17.7531605489418,3710.64,14,100.0,71.63210445468509
525e75a6fb1454a2325ab1734bcec221,4.0,-12.974456018518518,719.39,9,100.0,71.11111111111111
52831e5990d0771cb4951d6f12928167,3.0,-9.204918981481482,78.12,1,100.0,70.00983825245952
528ce32f560edd11add4169f6a5b65be,5.0,-10.921012731481484,75.1,2,100.0,70.00006140066127
52a52b9f656520e99716f5bc40f661c8,4.125,-11.237841435185183,931.22,7,100.0,71.2228260869565
52ac6f920b7280e4c6d30dd94de6259b,3.2857142857142856,-11.199482473544974,6383.889999999999,6,100.0,70.34798534798537
52b53f7061969fe471d119b6195da864,5.0,-7.114537037037037,98.37,1,100.0,70.00006140066127
52bb00821bcdd358a5a5a27e1f6be5a1,4.5,-8.21310763888889,388.43,2,100.0,71.49999999999997
52d76513f0c4d97f3b99570e2c94ee31,3.88,-18.77942005621693,9042.36,19,96.42857142857144,70.99658119658123
52f0fe436a347ddad7ed5f9aa4e27eaa,3.4761904761904763,-6.679248787477955,1888.83,19,85.71428571428571,70.56842556842558
52f976b17ea7f2f087f56dcc419328f6,3.6666666666666665,-15.921213348765432,8492.65,6,100.0,70.77777777777779
52f9db5cfb423382a2fa5c9e39303202,4.318181818181818,-13.92808712121212,1564.53,21,100.0,71.37776065742162
5305693ffae2d3463377b1f6fe67b15a,5.0,-8.185578703703703,106.55,1,100.0,70.00006140066127
53088c75f948b48a7ece173ac17f0c12,5.0,-12.971998456790123,316.23,3,100.0,70.00006140066127
53336f97ddbe53e2a617d07b17447b95,5.0,-10.184259259259258,674.83,1,100.0,70.00006140066127
533d46c1b06970e99f09523a61df4972,4.5,-9.600376157407409,192.62,2,100.0,71.49999999999997
534a01cc6df1e034e05c32028a291fa2,4.4,-7.177587962962963,295.45,5,100.0,71.43589743589745
539ed9e19811677513447759be5eccfc,3.0,-15.294010416666666,63.92,2,100.0,70.00983825245952
53b0300ca793f9834cd69c0678d35ee8,5.0,-13.944270833333334,1799.46,5,100.0,70.00006140066127
54065e9aef7e9e9c2dc23b7594db021a,4.333333333333333,-22.112936921296296,7321.78,12,100.0,71.38888888888889
5415337f1863452476d42d9f14a16a61,3.0,-22.202222222222225,68.35,1,100.0,70.00983825245952
54219883e72aad869adfb2a54b7bfa0f,3.2,-7.838287037037037,7579.55,5,100.0,70.24561403508771
542917da124346b47ea1ac79a93ce454,4.190476190476191,-13.276165674603176,1720.19,20,95.23809523809524,71.27791229486144
544863df86ed3b78a04e0820d41430ee,5.0,-17.06775462962963,39.17,1,100.0,70.00006140066127
54583ab379489add547fe47b628db589,4.8,-5.44897337962963,2391.08,10,100.0,71.43125029014254
54aa8463e87776b5612f4bdc4bd5d4de,3.857142857142857,-23.255499338624336,772.8299999999999,7,100.0,70.97402597402596
54c04bdb5ec46762f8f08c7e8f86ed4a,4.315789473684211,-9.916364522417153,3757.78,18,89.47368421052632,71.375988992088
55029529919c0123526150bd26ca8f20,4.714285714285714,-13.691099537037037,588.83,7,100.0,71.60714285714282
5563732abe64c3036cb97ad924128dd1,4.666666666666667,-10.1525887345679,441.6,2,100.0,71.58730158730155
5566627eab3fe93fd6ee08798226101a,4.4,-16.563442129629628,187.81,5,100.0,71.43589743589745
556a6409838156ea299c9d1f9e2dde43,3.25,-12.88359085648148,1449.64,4,100.0,70.30555555555554
557f22c76691849db52d2abccf0015d0,3.333333333333333,-15.019323361823362,1108.54,12,100.0,70.40404040404043
5587130f9850696ed7fafbc91c2cee44,5.0,-9.890925925925927,103.49,2,100.0,70.00006140066127
55a5b51f93f2b70ea513f5a047b0262a,4.487804878048781,-11.75954945799458,4849.38,39,92.6829268292683,71.49261978056671
55bb6fe5bebe5012e2d7d9928e1128ff,3.5625,-8.614311342592593,2393.02,15,81.25,70.66477272727273
55c26bcb609f480eb7868594245febb5,4.0,-9.404645061728395,826.23,6,100.0,71.11111111111111
55d3daac7c404d59e51c2aa2f4dc5a23,3.928571428571429,-11.581745205026454,5790.48,21,100.0,71.04374307862676
55dedd83e501d8248880557d9073cbfd,4.888888888888889,-7.868019547325103,1166.09,8,100.0,71.6077081765539
55f7a3319d80f7fdf078b8f03e6725fe,3.772727272727273,-5.735093644781145,3420.4500000000003,22,90.9090909090909,70.88881775501493
562f8cfc51f265411f487d07e9c40e7f,4.538461538461538,-7.185806623931624,966.25,13,84.61538461538461,71.52243589743584
5670f4db5b62c43d542e1b2d56b0cf7c,4.409090909090909,-13.519846380471382,7212.650000000001,22,95.45454545454544,71.44205209994679
56db5c0782e8f7ddc9343f9576ff6d16,3.0,-20.691354166666667,791.9499999999999,2,100.0,70.00983825245952
56e361f411e38dcef17cdc2a3d99628b,4.5,-11.300277777777778,3155.76,5,90.0,71.49999999999997
56f413900b5166ab4d730e9ac0b12cb0,4.666666666666667,-7.624656635802469,194.24,3,100.0,71.58730158730155
570d4583587a5fe2d47c7be89b91ad27,5.0,-9.860833333333334,148.92000000000002,2,100.0,70.00006140066127
5721089ba9214e80074f27d5a03fc0eb,5.0,-12.3767791005291,312.57,5,100.0,70.00006140066127
5733d806668f8712c24b9abaefbfa642,5.0,-16.19455439814815,329.68,2,100.0,70.00006140066127
5741dc2bf5044c34d0698681c5081bed,5.0,-7.71275848765432,123.75,3,100.0,70.00006140066127
575df70bde3f9f2b30bf8d2e9910d725,4.117647058823529,-17.089985021786493,6163.42,27,94.11764705882352,71.21648659463784
577719699805dd125d5b6fdde5943bba,4.375,-15.564463252314814,1287.36,8,87.5,71.41865079365077
5795aebfe331fbcd02a2c4b679fb7952,3.8333333333333335,-15.098566743827162,1436.09,6,100.0,70.95029239766082
57c764b4a836300be881e2ff86e449f9,4.25,-8.78587803320562,1613.49,28,86.20689655172413,71.32575757575754
57d2ba47f7a3209aa347532ae75c1165,4.0,-13.10578125,458.24,2,100.0,71.11111111111111
57df9869a600bd6b7c405f2a862eccfb,4.4,-18.71814351851852,197.21,5,100.0,71.43589743589745
57fe6232e67823593374a2281d7a8af8,4.75,-9.882194733796297,284.04,8,100.0,71.62037037037034
585175ec331ea177fa47199e39a6170a,5.0,-14.30574074074074,3602.47,1,100.0,70.00006140066127
5882820ef11c4c068eea0677a7a879b4,4.153846153846154,-16.708796296296295,10664.81,14,92.85714285714286,71.24740124740126
58c851d1a3c7cd3da329eb59453fed44,5.0,-10.609623842592592,293.26,2,100.0,70.00006140066127
594f9aaa48e5bf431f011ddc5669b0d5,4.578947368421052,-13.33824896442495,4136.41,37,97.36842105263158,71.54462242562927
5962468f885ea01a1b6a97a218797b0a,4.666666666666667,-13.42527199074074,765.74,6,100.0,71.58730158730155
596849622429351f47b32e6cae1055ff,4.083333333333333,-9.240332086894586,1222.9,13,100.0,71.18650793650798
5996cddab893a4652a15592fb58ab8db,5.0,-15.41380787037037,880.75,1,100.0,70.00006140066127
59bbc819b99a733f02f0d6b49d1c253d,5.0,-11.633489583333333,162.75,2,100.0,70.00006140066127
59cea8e446d3834393058e7e0666b6fb,4.6,-15.779237268518518,901.14,10,100.0,71.55555555555551
59de1d4c8c057c2a53acd4ca66531af2,5.0,-4.98755787037037,156.75,1,100.0,70.00006140066127
5a05a16bb50629ee31afab8a6d4c2674,4.0,-11.26435725308642,1075.48,14,93.33333333333331,71.11111111111111
5a32c398a06c345440bf2a683b017ad3,5.0,-6.135451388888889,50.13,1,100.0,70.00006140066127
5a413ade68e8f8d93071a7f52a64cb9e,4.642857142857143,-3.9347329695767193,932.67,14,85.71428571428571,71.27858746398658
5a4236931428800e9d9cc04af0987118,5.0,-12.37732638888889,90.66,1,100.0,70.00006140066127
5a425cc503b39b262a847fd6212bf53b,4.461538461538462,-9.118611937830687,1591.88,14,92.85714285714286,71.47630147630147
5a6a02f419701fc8c605af71d4fc57a4,4.818181818181818,-8.702622053872055,714.41,10,90.9090909090909,71.64141414141412
5a93f3ab0ef4c84ed5e1b5dbf23978bc,4.813953488372093,-18.35395241171404,2952.22,38,97.67441860465117,71.6402770905492
5a9c0859cb00fd8aa4db443837f0a700,4.5,-13.719241898148148,255.59000000000003,2,100.0,71.49999999999997
5ab05b6d86d417796c69ffd6774ec832,3.6666666666666665,-12.762262731481483,2142.85,10,91.66666666666666,70.77777777777779
5b07547f10dd980738a1a27f685af669,4.5,-4.928778108465608,1320.0700000000002,13,85.71428571428571,71.38193294733507
5b179e9e8cc7ab6fd113a46ca584da81,3.5142857142857142,-12.960965149176957,5839.14,34,91.66666666666666,70.6112412177986
5b2e94f2c22b39ccc24d34ad0f669672,4.9,-12.109733796296297,1340.14,10,90.0,71.65873015873014
5b33b527da3c5b969cc99dc435cad09a,4.117647058823529,-13.288274101307188,2238.34,16,94.11764705882352,71.21648659463784
5b51032eddd242adc84c38acab88f23d,3.7857142857142856,-14.812945601851853,3548.95,12,100.0,70.90211640211646
5b664594895aefb418afaee6d40a9a23,3.636363636363636,-11.388699494949496,1235.18,16,100.0,70.74529074529072
5b67882648febfb6e1225e6ad7164f6b,4.033333333333333,-12.768632330246913,7432.42,27,96.66666666666669,71.14169787765299
5b8154610ebb21fb90eb587365e673df,4.175,-8.565459490740741,10096.72,37,85.0,71.26511799410025
5b85809efd0d0e4dea1a9544e1280ed9,4.357142857142857,-16.260590277777776,2097.36,12,100.0,71.40604890604885
5b92bfa4120daa27c574daa2e386c693,3.0,-8.559166666666666,24.96,1,100.0,70.00983825245952
5bc24d989e71e93c33e50a7782431b0e,4.352941176470588,-15.784994553376904,3736.53,17,100.0,71.40305010893245
5bf397d04035b5f45cc41e82ec106803,4.25,-20.497340856481483,1572.28,3,100.0,71.32575757575754
5bffbafbb22daf6d3bfc216a46db8708,4.695652173913044,-16.159084641706926,5694.2,21,100.0,71.5996718621821
5c030029b5916fed0986310385ec9009,4.9,-15.692767361111112,5079.9,7,100.0,71.65873015873014
5c3460cd3e8a984382ae254e7dd20d9f,4.7,-12.89041435185185,974.3,9,100.0,71.60144927536231
5c6d4016c2a288f074fa0848a2b653d2,4.205882352941177,-9.480330201525057,3598.13,31,91.17647058823528,71.29050567595455
5c853bb56f70f4d14218944bae111d7a,4.041666666666667,-11.313662229938272,514.1899999999999,23,100.0,71.14925665101718
5cbbd5a299cab112b7bf23862255e43e,4.315789473684211,-12.673448464912282,3385.21,36,100.0,71.375988992088
5cf1ec37aea089f45110c70653a166ab,5.0,-8.443744212962963,63.58,2,100.0,70.00006140066127
